workbook_label,workbook_file,defined_name,value,destinations,logical_area,ustaxes_files,direct_file_files,backend_files,coverage_status,notes
2025,25_1040.xlsx,SchSE_Profit1,'Sch. SE'!$X$21,"[{""sheet"": ""Sch. SE"", ""coord"": ""$X$21""}]",schedule_se,"[""src/forms/Y2025/irsForms/ScheduleSE.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleSE.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Self-employment tax.
2025,25_1040.xlsx,SchSE_Profit2,'Sch. SE'!$X$81,"[{""sheet"": ""Sch. SE"", ""coord"": ""$X$81""}]",schedule_se,"[""src/forms/Y2025/irsForms/ScheduleSE.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleSE.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Self-employment tax.
2025,25_1040.xlsx,SchSE_Tax,'Sch. SE'!$AL$130,"[{""sheet"": ""Sch. SE"", ""coord"": ""$AL$130""}]",schedule_se,"[""src/forms/Y2025/irsForms/ScheduleSE.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleSE.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Self-employment tax.
2025,25_1040.xlsx,SchSE1_SSN,'Sch. SE'!$W$6,"[{""sheet"": ""Sch. SE"", ""coord"": ""$W$6""}]",schedule_se,"[""src/forms/Y2025/irsForms/ScheduleSE.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleSE.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Self-employment tax.
2025,25_1040.xlsx,SchSEHalfTax1,'Sch. SE'!$S$46,"[{""sheet"": ""Sch. SE"", ""coord"": ""$S$46""}]",schedule_se,"[""src/forms/Y2025/irsForms/ScheduleSE.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleSE.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Self-employment tax.
2025,25_1040.xlsx,SchSEHalfTax2,'Sch. SE'!$S$106,"[{""sheet"": ""Sch. SE"", ""coord"": ""$S$106""}]",schedule_se,"[""src/forms/Y2025/irsForms/ScheduleSE.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleSE.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Self-employment tax.
2025,25_1040.xlsx,SchSELine4b1,'Sch. SE'!$X$24,"[{""sheet"": ""Sch. SE"", ""coord"": ""$X$24""}]",schedule_se,"[""src/forms/Y2025/irsForms/ScheduleSE.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleSE.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Self-employment tax.
2025,25_1040.xlsx,SchSELine4b2,'Sch. SE'!$X$84,"[{""sheet"": ""Sch. SE"", ""coord"": ""$X$84""}]",schedule_se,"[""src/forms/Y2025/irsForms/ScheduleSE.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleSE.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Self-employment tax.
2025,25_1040.xlsx,SD_Adj_HOH,'1040'!$BD$98,"[{""sheet"": ""1040"", ""coord"": ""$BD$98""}]",form_1040,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Primary return and totals.
2025,25_1040.xlsx,SD_Adj_MFJW,'1040'!$BB$98,"[{""sheet"": ""1040"", ""coord"": ""$BB$98""}]",form_1040,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Primary return and totals.
2025,25_1040.xlsx,SD_Adj_MFS,'1040'!$BC$98,"[{""sheet"": ""1040"", ""coord"": ""$BC$98""}]",form_1040,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Primary return and totals.
2025,25_1040.xlsx,SD_Adj_Single,'1040'!$BA$98,"[{""sheet"": ""1040"", ""coord"": ""$BA$98""}]",form_1040,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Primary return and totals.
2025,25_1040.xlsx,SD_AND_NQDL,'1040'!$BI$75,"[{""sheet"": ""1040"", ""coord"": ""$BI$75""}]",form_1040,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Primary return and totals.
2025,25_1040.xlsx,SD_Head,'1040'!$C$100,"[{""sheet"": ""1040"", ""coord"": ""$C$100""}]",form_1040,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Primary return and totals.
2025,25_1040.xlsx,SD_Inc_Married,'1040'!$BB$90,"[{""sheet"": ""1040"", ""coord"": ""$BB$90""}]",form_1040,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Primary return and totals.
2025,25_1040.xlsx,SD_Inc_Single,'1040'!$BA$90,"[{""sheet"": ""1040"", ""coord"": ""$BA$90""}]",form_1040,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Primary return and totals.
2025,25_1040.xlsx,SD_MFJW,'1040'!$C$97,"[{""sheet"": ""1040"", ""coord"": ""$C$97""}]",form_1040,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Primary return and totals.
2025,25_1040.xlsx,SD_Single,'1040'!$C$92,"[{""sheet"": ""1040"", ""coord"": ""$C$92""}]",form_1040,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Primary return and totals.
2025,25_1040.xlsx,SDTW_15_HOH,'Sch. D WS'!$N$93,"[{""sheet"": ""Sch. D WS"", ""coord"": ""$N$93""}]",schedule_d_worksheet,"[""src/forms/Y2025/irsForms/ScheduleD.ts"", ""src/forms/Y2025/irsForms/F8949.ts"", ""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleD.xml"", ""direct-file/backend/src/main/resources/tax/form8949.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Capital gain tax and carryover worksheet.
2025,25_1040.xlsx,SDTW_15_MFJ_QW,'Sch. D WS'!$N$92,"[{""sheet"": ""Sch. D WS"", ""coord"": ""$N$92""}]",schedule_d_worksheet,"[""src/forms/Y2025/irsForms/ScheduleD.ts"", ""src/forms/Y2025/irsForms/F8949.ts"", ""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleD.xml"", ""direct-file/backend/src/main/resources/tax/form8949.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Capital gain tax and carryover worksheet.
2025,25_1040.xlsx,SDTW_15_Single,'Sch. D WS'!$N$91,"[{""sheet"": ""Sch. D WS"", ""coord"": ""$N$91""}]",schedule_d_worksheet,"[""src/forms/Y2025/irsForms/ScheduleD.ts"", ""src/forms/Y2025/irsForms/F8949.ts"", ""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleD.xml"", ""direct-file/backend/src/main/resources/tax/form8949.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Capital gain tax and carryover worksheet.
2025,25_1040.xlsx,SDTW_26_HOH,'Sch. D WS'!$N$112,"[{""sheet"": ""Sch. D WS"", ""coord"": ""$N$112""}]",schedule_d_worksheet,"[""src/forms/Y2025/irsForms/ScheduleD.ts"", ""src/forms/Y2025/irsForms/F8949.ts"", ""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleD.xml"", ""direct-file/backend/src/main/resources/tax/form8949.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Capital gain tax and carryover worksheet.
2025,25_1040.xlsx,SDTW_26_MFJ_QW,'Sch. D WS'!$N$111,"[{""sheet"": ""Sch. D WS"", ""coord"": ""$N$111""}]",schedule_d_worksheet,"[""src/forms/Y2025/irsForms/ScheduleD.ts"", ""src/forms/Y2025/irsForms/F8949.ts"", ""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleD.xml"", ""direct-file/backend/src/main/resources/tax/form8949.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Capital gain tax and carryover worksheet.
2025,25_1040.xlsx,SDTW_26_MFS,'Sch. D WS'!$N$110,"[{""sheet"": ""Sch. D WS"", ""coord"": ""$N$110""}]",schedule_d_worksheet,"[""src/forms/Y2025/irsForms/ScheduleD.ts"", ""src/forms/Y2025/irsForms/F8949.ts"", ""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleD.xml"", ""direct-file/backend/src/main/resources/tax/form8949.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Capital gain tax and carryover worksheet.
2025,25_1040.xlsx,SDTW_26_Single,'Sch. D WS'!$N$109,"[{""sheet"": ""Sch. D WS"", ""coord"": ""$N$109""}]",schedule_d_worksheet,"[""src/forms/Y2025/irsForms/ScheduleD.ts"", ""src/forms/Y2025/irsForms/F8949.ts"", ""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleD.xml"", ""direct-file/backend/src/main/resources/tax/form8949.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Capital gain tax and carryover worksheet.
2025,25_1040.xlsx,SE_Deduct,'Sch. 1'!$AJ$66,"[{""sheet"": ""Sch. 1"", ""coord"": ""$AJ$66""}]",schedule_1,"[""src/forms/Y2025/irsForms/Schedule1.ts""]",[],"[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",missing_direct_file_mapping,Additional income and adjustments.
2025,25_1040.xlsx,Sect199ADividends,'1099-DIV'!$H$101,"[{""sheet"": ""1099-DIV"", ""coord"": ""$H$101""}]",1099_dividend,"[""src/forms/Y2025/irsForms/ScheduleB.ts"", ""src/forms/Y2025/irsForms/ScheduleD.ts"", ""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleB.xml"", ""direct-file/backend/src/main/resources/tax/scheduleD.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Dividend intake including qualified dividends/capital gain distributions.
2025,25_1040.xlsx,SectA_a2,'Tax Table'!$J$8,"[{""sheet"": ""Tax Table"", ""coord"": ""$J$8""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2025,25_1040.xlsx,SectA_a3,'Tax Table'!$J$9,"[{""sheet"": ""Tax Table"", ""coord"": ""$J$9""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2025,25_1040.xlsx,SectA_a4,'Tax Table'!$J$10,"[{""sheet"": ""Tax Table"", ""coord"": ""$J$10""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2025,25_1040.xlsx,SectA_a5,'Tax Table'!$J$11,"[{""sheet"": ""Tax Table"", ""coord"": ""$J$11""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2025,25_1040.xlsx,SectA_a6,'Tax Table'!$J$12,"[{""sheet"": ""Tax Table"", ""coord"": ""$J$12""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2025,25_1040.xlsx,SectA_b3,'Tax Table'!$K$9,"[{""sheet"": ""Tax Table"", ""coord"": ""$K$9""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2025,25_1040.xlsx,SectA_b4,'Tax Table'!$K$10,"[{""sheet"": ""Tax Table"", ""coord"": ""$K$10""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2025,25_1040.xlsx,SectA_b5,'Tax Table'!$K$11,"[{""sheet"": ""Tax Table"", ""coord"": ""$K$11""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2025,25_1040.xlsx,SectA_b6,'Tax Table'!$K$12,"[{""sheet"": ""Tax Table"", ""coord"": ""$K$12""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2025,25_1040.xlsx,SectA_b7,'Tax Table'!$K$13,"[{""sheet"": ""Tax Table"", ""coord"": ""$K$13""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2025,25_1040.xlsx,SectA_d3,'Tax Table'!$L$9,"[{""sheet"": ""Tax Table"", ""coord"": ""$L$9""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2025,25_1040.xlsx,SectA_d4,'Tax Table'!$L$10,"[{""sheet"": ""Tax Table"", ""coord"": ""$L$10""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2025,25_1040.xlsx,SectA_d5,'Tax Table'!$L$11,"[{""sheet"": ""Tax Table"", ""coord"": ""$L$11""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2025,25_1040.xlsx,SectA_d6,'Tax Table'!$L$12,"[{""sheet"": ""Tax Table"", ""coord"": ""$L$12""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2025,25_1040.xlsx,SectA_d7,'Tax Table'!$L$13,"[{""sheet"": ""Tax Table"", ""coord"": ""$L$13""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2025,25_1040.xlsx,SectB_a2,'Tax Table'!$J$19,"[{""sheet"": ""Tax Table"", ""coord"": ""$J$19""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2025,25_1040.xlsx,SectB_a3,'Tax Table'!$J$20,"[{""sheet"": ""Tax Table"", ""coord"": ""$J$20""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2025,25_1040.xlsx,SectB_a4,'Tax Table'!$J$21,"[{""sheet"": ""Tax Table"", ""coord"": ""$J$21""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2025,25_1040.xlsx,SectB_a5,'Tax Table'!$J$22,"[{""sheet"": ""Tax Table"", ""coord"": ""$J$22""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2025,25_1040.xlsx,SectB_a6,'Tax Table'!$J$23,"[{""sheet"": ""Tax Table"", ""coord"": ""$J$23""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2025,25_1040.xlsx,SectB_b3,'Tax Table'!$K$20,"[{""sheet"": ""Tax Table"", ""coord"": ""$K$20""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2025,25_1040.xlsx,SectB_b4,'Tax Table'!$K$21,"[{""sheet"": ""Tax Table"", ""coord"": ""$K$21""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2025,25_1040.xlsx,SectB_b5,'Tax Table'!$K$22,"[{""sheet"": ""Tax Table"", ""coord"": ""$K$22""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2025,25_1040.xlsx,SectB_b6,'Tax Table'!$K$23,"[{""sheet"": ""Tax Table"", ""coord"": ""$K$23""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2025,25_1040.xlsx,SectB_b7,'Tax Table'!$K$24,"[{""sheet"": ""Tax Table"", ""coord"": ""$K$24""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2025,25_1040.xlsx,SectB_d3,'Tax Table'!$L$20,"[{""sheet"": ""Tax Table"", ""coord"": ""$L$20""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2025,25_1040.xlsx,SectB_d4,'Tax Table'!$L$21,"[{""sheet"": ""Tax Table"", ""coord"": ""$L$21""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2025,25_1040.xlsx,SectB_d5,'Tax Table'!$L$22,"[{""sheet"": ""Tax Table"", ""coord"": ""$L$22""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2025,25_1040.xlsx,SectB_d6,'Tax Table'!$L$23,"[{""sheet"": ""Tax Table"", ""coord"": ""$L$23""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2025,25_1040.xlsx,SectB_d7,'Tax Table'!$L$24,"[{""sheet"": ""Tax Table"", ""coord"": ""$L$24""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2025,25_1040.xlsx,SectC_a1,'Tax Table'!$J$30,"[{""sheet"": ""Tax Table"", ""coord"": ""$J$30""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2025,25_1040.xlsx,SectC_a2,'Tax Table'!$J$31,"[{""sheet"": ""Tax Table"", ""coord"": ""$J$31""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2025,25_1040.xlsx,SectC_a3,'Tax Table'!$J$32,"[{""sheet"": ""Tax Table"", ""coord"": ""$J$32""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2025,25_1040.xlsx,SectC_a4,'Tax Table'!$J$33,"[{""sheet"": ""Tax Table"", ""coord"": ""$J$33""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2025,25_1040.xlsx,SectC_a5,'Tax Table'!$J$34,"[{""sheet"": ""Tax Table"", ""coord"": ""$J$34""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2025,25_1040.xlsx,SectC_b2,'Tax Table'!$K$31,"[{""sheet"": ""Tax Table"", ""coord"": ""$K$31""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2025,25_1040.xlsx,SectC_b3,'Tax Table'!$K$32,"[{""sheet"": ""Tax Table"", ""coord"": ""$K$32""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2025,25_1040.xlsx,SectC_b4,'Tax Table'!$K$33,"[{""sheet"": ""Tax Table"", ""coord"": ""$K$33""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
